
Trump Uses RNC Funds To Pay For His Russia Defense -- Thanks To Hillary Clinton's Lawyer,Isn't it ironic?
Obama: It's 'Frustrating' To Have To Convince Lawmakers Not To Inflict 'Real Human Suffering',"""It is aggravating."""
"After Kansas Shooting, Indian Widow Fights For Immigration Reform","When Srinivas Kuchibhotla was killed in a hate crime, his wife's immigration status was thrown into question."
Bill Cassidy Responds To Jimmy Kimmel By Doubling Down On The Dishonesty,A new study details huge spending cuts and likely coverage losses.
The US And Syria Are Now The Only Countries To Reject The Paris Climate Accord,"Nicaragua, which refused to sign in protest of a weak global climate agreement, says it’s now joining."
Batumi Is Beautiful Even If Trump's Activities There Are Not,"As the first year of the Trump administration approaches its end, the need for good investigative research about the sprawling"
Joe Biden Jumps In To Help Democrats Win Alabama Senate Seat,"He'll be campaigning for Doug Jones, the Democratic candidate in the special election."
Bipartisan Group Of Governors Speaks Out Against Latest Obamacare Repeal Attempt,"""Legislation should receive consideration under regular order, including hearings in
health committees and input from the appropriate health-related parties,"" reads the letter."
Trump Reportedly Uses Campaign And RNC Funds To Pay Legal Bills In Russia Probe,Trump would be the first U.S. president in the modern campaign finance era to use such funds to cover the costs of responding to a criminal probe.
Kenyan Woman And Her Toddler Facing Hurricane Maria Are Refused Rescue From Tortola By U.S. Immigration,"Penney Gitonga and her 3-year-old daughter, Aria, are stranded in Tortola, a British Virgin Island. Penney and Aria are both"
GOP Senators Are Pushing Lisa Murkowski For A Hasty Yes On Obamacare Repeal,"Without the Alaska senator, the clock may run out on their latest bill."
Washington Is Still Hillary Clinton's Town,"Sitting shiva with the former secretary of state as she begins her ""What Happened"" book tour."
Virginia Democrat Slams Republican Opponent For Assisting Job-Killing Companies,"Democrat Ralph Northam is trying to brand Republican Ed Gillespie a ""Washington, D.C., corporate lobbyist."""
Tuesday's Morning Email: Feds Secretly Wiretapped Paul Manafort Before And After Election,"Investigators gathered information about Russia and the campaign, according to CNN."
Concert Across America Is An Important Step In Building A Gun Violence Prevention Movement,"For some reason, I’m not sure exactly why, progressive movements for social change in America seem to spark the writing and"
Latino Democrats Arrested Protesting Trump On Immigration,They called for legislation granting legal status to young undocumented immigrants who came to the U.S. as children.
Trump Administration Prepares To Ease Export Rules For U.S. Guns,The push fits both Trump’s support for the gun lobby espoused on the campaign trail and his “Buy American” agenda.
Monday's Morning Email: The Biggest Winner Of The Emmys Was Not Sean Spicer,Streaming services triumphed.
Focus On One Particular Loophole In GOP's New Tax-Cut Plan,Treasury Secretary Mnuchin has been meeting with GOP leaders to come up with a plan both the White House and congressional Republicans can get behind.
"Trump Addresses North Korea, Iran In First Speech To UN",Trump’s speech will mark his latest attempt to lay out his “America First” vision for a U.S. foreign policy.
"No, Trumpsters, Donnie Has Not Been 'Vindicated'",The Breitbart News headline Tuesday screams “Trump Vindicated!” It follows the news this week that the president’s former
Janet Yellen And The Fed: Progressives Should Pay Attention,Yellen is likely to be good for the economy.
The Future Of Partisan Gerrymandering Hinges On A Supreme Court Case,This column was originally published by Truthdig.com In a televised interview with the McClatchy News Service on June 25
"'What Happened?' Keep Asking, Because We Still Don't Know",We must keep examining the crucial question of why Trump ever even had a chance.
Trump's Promise Advantage,"Nearly all presidents promise to address key issues. The problem is, the issues Trump promised to address aren’t real."
Why It’s Hard To Punish ‘Bad Samaritans’,"It may have been immoral for teens to stand by and watch a Florida man drown. But it wasn’t illegal, and not everyone thinks"
EPA Chief Seems Happy To Answer Fox News' Softball Questions On Climate Change,"Days ago, Scott Pruitt called it ""insensitive"" to talk about climate change in the midst of a hurricane. A Category 5 storm in the Caribbean didn't stop him Tuesday."
The Sponsors Of Obamacare Repeal Are Trying To Fool America -- And Fellow Republicans,"Here's what they're not telling you, or their colleagues, about the bill."
Birmingham Will Break The Poverty Cycle Just As It Broke Segregation,The city is beginning to see a true renaissance for the first time in a generation.
Afghanistan Again?,The American Military's Repetition-Compulsion Complex
Why People Are Still Protesting In St. Louis,HuffPost spoke with demonstrators who took to the streets for the fourth night.
New Frontier In Corporate Incentives Are Toxic For Democracy And Justice,A Wisconsin law gives Foxconn preferential access to the state's business-friendly Supreme Court.
What's With Nazis And Knights?,Academics should not be blind to the political context in which we operate.
"Jerry Brown: 'Troglodyte' Trump Supporters 'Dwell In Deep, Dark Caves'",California's governor doesn't mince words.
Donald Trump's First UN Address Gets Mixed Reviews From Political Leaders,"Some condemned Trump's remarks as ""dangerous."" Others praised the speech for being ""strong."""
Trump Lawyer Insists In Planned Senate Testimony He Never Colluded With Russia,"After Michael Cohen released that statement publicly, the Intelligence Committee canceled the Tuesday hearing."
Trump-Backed Luther Strange Limps Toward Finish Line In Alabama Senate Runoff,The incumbent senator is finding it hard to dispense with controversial judge Roy Moore.
Kris Kobach Defends Using A Private Email For Government Business,The Kansas secretary of state and vice chair of Trump's voter fraud commission said using his government account would be a “waste of state resources.”
Hillary Clinton Won't Rule Out Questioning The Legitimacy Of Donald Trump's Election,She said she's open to it if Russia's interference is deeper than is now known.
Paul Manafort Reportedly Wiretapped By Feds,The FBI is investigating Trump's former campaign manager.
Trump Lawyers Dish On Russia Probe At Steakhouse As NYT Reporter Listens In,Two of President Trump’s lawyers were overheard by a New York Times reporter “loudly discussing” the Russia investigation
Criminalizing Immigrants Puts Them At Risk During Hurricanes And Other Disasters,"By Thomas Kennedy In the midst of the tragedy that befell the people of Texas during Hurricane Harvey, I wrote an article"
Trump Still Hasn't Officially Declared The Opioid Crisis A National Emergency,"More than a month ago, Trump announced he was ""drawing documents now"" to tackle ""a serious problem, the likes of which we have never had."""
6 Dreamers Sue Trump Administration Over DACA Decision,Legal experts have said court challenges to Trump’s decision could face an uphill battle.
America Is Doubling Down On Climate Progress,"The decarbonization of the real U.S. economy – as opposed to the cardboard, fossil fuel-handicapped White House version – continues."
"That Climate 'Scandal' Rep. Lamar Smith Promoted Was, Indeed, Fake News",A U.K. media watchdog has ruled on the inaccuracy of a story published by the Daily Mail and promoted by the GOP congressman from Texas.
"'Love Me, I'm A Liberal:' Hillary Clinton's Recently-Released Memoir Of The 2016 Election Is A Disingenuous And Self-Pitying Rewrite Of History","Clinton’s thesis, reduced to its barest essence, seems to be that mistakes were made -- by everyone but candidate Clinton."
Trump’s Confusion Machine,"As international leaders gathered in New York for this week’s meeting of the United Nations General Assembly, they got another"
"Forcing Domestic Abusers To Surrender Guns Could Save Lives, But Most States Don't Do It",A new study offers clear proof that states must do more to protect women.
Immigration Activists Protest Pelosi Over Trump Deal: 'We Are Not Your Bargaining Chip',Democratic leaders in Congress have agreed to support border security measures in exchange for protections for young undocumented immigrants.
U.S. Senate Backs Massive Increase In Military Spending,This sets the stage for a battle over government spending levels later this year.
Beyond Harvey And Irma,Militarizing homeland security in the climate-change era.
"Hey, Emmys: The Dividing Of Our Country Is Not A Joke","I’m sorry, but I have a big problem with the Emmys allowing Sean Spicer to use his role as chief peddler of chaos, discord"
We Must Not Turn The Clock Back On Sexual Assault,The Trump administration has made no secret of its disdain for strict prohibitions on sexual assault and harassment.
UN Group: Iran’s Imprisonment Of Father And Son U.S. Citizens Violates International Law,The U.N. Working Group on Arbitrary Detention called on Iran to release Siamak and Baquer Namazi.
The Prospect Of A Trump-Schumer-Pelosi Axis Terrifies GOP And Democrats Alike,To reach a meeting of the minds with them on DACA was to turn his back on the anti-immigrant essence of Trumpism.
Is This Donald Trump's Re-Election Master Plan?,The conventional wisdom in presidential campaigns is that you play to the base to win the nomination and pivot to the center
It's The Obama Boom. Don't Let Trump Forget It.,The U.S. economy is working better for average Americans than it has for quite some time. That healthier economy is chugging
GOP Congressman Defends Trump's Tweets: 'He's Just A Fun Guy',"Rep. Chris Collins (R-N.Y.) laughed off the president's latest use of Twitter, saying Trump supporters ""enjoy"" it."
Netanyahu Is Meeting Trump To Push For War With Iran,Let's be clear.
"Arizona Governor Endorses Obamacare Repeal, In Apparent Message To John McCain","The Arizona senator voted against the last Obamacare repeal attempt, and he's being closely watched this time."
"Rand Paul: Unconstitutional Saudi War In Yemen Is Not In Our Interest, And Congress Should Vote","Last week, on the Senate floor, Senator Rand Paul [R-KY] called out U.S. participation in the Saudi war in Yemen. Senator"
Alabama Senate Candidate Roy Moore Laments Racial Divisions Between 'Reds' And 'Yellows',The controversial former judge is surging in the race for Alabama's Senate GOP nomination.
The GOP Congress Is Rushing Wildly Ahead With A Huge Health Care Bill. Again.,We've seen this movie before -- but it might end differently this time.
Western Towns Try To Stop Hungry Bears From Causing Havoc,"By Sophie Quinton   BOULDER, Colo. — On a recent morning that was chilly with the first nip of fall, Brenda Lee went looking"
How ESPN Became A Political Punching Bag In The Trump Era,Conservatives rage that ESPN should have suspended or fired Hill; its statement (“We have addressed this with Jemele and
Sean Spicer Regrets His First Move As White House Press Secretary,"He previously said he had ""no regrets"" about his time working for Trump."
How The Trump Nightmare Ends,A scenario that becomes more likely by the day.
Fight Over Electoral District Boundaries Heads To Supreme Court,"“There is a sense that something has gone amiss with American democracy, that there is this effort to rig the rules of the game."""
Protesters Stage Third Day Of Demonstrations In St. Louis Over Acquittal Of Former Cop,"The demonstration has been peaceful, police say."
World Citizenship Is More Popular Than You Might Think,Most people around the world ― including U.S. ― are not zealous nationalists.
The White House Isn’t Doing Its Staff Any Favors By Not Setting Limits On Who Can Pay Their Legal Fees,Ethics advocates were predictably aghast.
The First White House Of The Confederacy Is A Museum That Won't Talk About Slavery,"As a recent Southern transplant, the glut of patriotic Confederate memorabilia was off-putting."
Rex Tillerson Says U.S. Could Stay In Paris Climate Accord,“The president said he is open to finding those conditions where we can remain engaged with others on what we all agree is still a challenging issue.”
Donald Trump To Campaign For Luther Strange In Alabama,"Steve Bannon is supporting Strange's opponent, Roy Moore, in the Senate race."
Sen. Tom Cotton Dodges Questions About Trump's Transgender Troop Ban,Several other GOP senators have already come out against Trump's proposal.
"Don't Look Now, But Full Obamacare Repeal Is Back On The Table",A bill nobody took seriously suddenly sounds serious.
"White House: U.S. Still Withdrawing From Paris Agreement, Despite Reports",The Trump administration denied a European official's claims suggesting a potential change in U.S. policy.
"Donald Trump Jr. To Testify Publicly In Russia Probe 'This Fall,' Top Democrat Says","Sen. Dianne Feinstein (D-Calif.) also affirmed that the Senate Judiciary Committee is prepared to subpoena former Trump campaign chairman Paul Manafort ""if he refuses to come before the committee."""
Donald Trump Retweets Joke About Violence Toward Hillary Clinton,Clinton also faced a significant number of misogynistic attacks from Trump supporters during the campaign.
Trump Mentions 'Rocket Man' Kim Jong Un As White House Tries To Be Unified On North Korea,"The president faces a major test this week: addressing the United Nations General Assembly, where North Korea's growing nuclear program will be a top issue."
Exclusive: New Report Offers Proof Of US Hate Crime Rise In The Trump Era,New data obtained by HuffPost shows hate crimes rose nationally in 2016. The numbers for 2017 aren't looking great either.
The Immorality Of Police Brutality,"Officers too often appear to engage in ultra-violent behavior, because they can."
Why The Donald Deals With Democrats On Debt Ceiling And DACA,Trump has found that people like “the art of the deal” when it resolves political gridlock.
California Legislature Advances 'Sanctuary State' Bill,“We will not stand by and let the federal government use our state and local agencies to separate mothers from their children.”
Egypt's Regime Has Held An American Student For Four Years. He May Soon Know His Fate.,"While the violent authoritarianism of Egypt's president has complicated relations with Western allies, President Trump has developed a close bond with him."
Taking Supper With Trump -- The Need for a Very Long Spoon,Deals made with this president don’t last one tweet-cycle.
"A Small Town, KKK Hoods, A Burning Cross, And A School","Creston, Iowa looks a lot like many small towns in the Midwest. With a population of 7800 it is a pretty average-sized Iowa"
Juggalos Draw Bigger Crowd On The National Mall Than Pro-Trump Rally,Make America Whoop Whoop Again!
Why The Unpopular Individual Mandate Is Likely To Endure (For Now),A bipartisan group of governors fears that getting rid of the mandate now might convince even more young and healthy people
Why Wildfire Programs Should Shift From Suppression To Prevention,"As wildfire costs have risen in the past decade, the wildfire budget eats up a growing share."
Nancy Pelosi Will Not Let The White House Mansplain To Her,The House minority leader reportedly told the men at the table to zip it during her dinner with Trump.
Bernie Sanders Slams Trump: 'Let Me Tell You What A Curse On The American People Is',The Vermont senator ripped the president shortly after Trump attacked him on Twitter.
Friday's Morning Email: 'Terrorist Incident' Rocks London Tube,Multiple people were injured.
Bringing California Home,"It’s a little early to be checking “done” on the last big task of the Assembly’s to do list, but we’ve taken a major step"
The Aftermath Of Hurricane Donald,"In the aftermath of Hurricanes Harvey and Irma, Americans have an initial estimate of the damage. However, we have yet to"
Donald Trump Uses London Tube Attack To Promote Travel Ban,Because of course he did.
"Texas Public School Districts May Now Store, Not Trash, Leftover Food",Texas schools can now create food pantries on campus where they can store donated food as well as surplus food from the cafeteria.
Harvard's Rejection Of Chelsea Manning And Michelle Jones Proves Academia's Intolerance,The tolerance of powerful white men only goes so far.
Trump Holds High Holidays Conference Call With Select Jewish Leaders,The call exposed a fissure within the American Jewish community on how to approach relations with the White House.
Meet The Republican-Appointed State Supreme Court Justice Blocked By Blue Slips,"When Senator Franken is criticized for not returning a blue slip on Minnesota Supreme Court Justice David Stras, remember Justice Lisabeth Hughes."
Trump’s Election Commission Is Already Laying The Groundwork For Voter Suppression,They aim to make the constitutional right to vote a privilege.
You Can’t Call A Crowdfunded Net Neutrality Billboard 'Dark Money',"Perhaps Mr. Vestal should have looked at the billboard itself before writing his piece, since it prominently contains the words “Paid for by Fight for the Future.”"
Harvard Rescinds Invitation To Chelsea Manning To Be Visiting Fellow,"""I now think that designating Chelsea Manning as a Visiting Fellow was a mistake."""
Steve Bannon Slated To Speak At Black Entrepreneurs Summit,Former Trump campaign aide Corey Lewandowski is also on the schedule.
Trump Goes After ESPN Host Who Called Him A 'White Supremacist',White House press secretary Sarah Huckabee Sanders has also attacked Jemele Hill.
Did The Washington Post Break A Law When It Disciplined A Reporter Over A Jeff Bezos Op-Ed?,The Post's union thinks so.
Trump Terrible 10: ESPN European Honeymoon Idiot Edition,Ranking the week’s 10 most disgraceful figures in the Trump administration.
Floyd Mayweather Defended Donald Trump's 'Grab Them' Comments. It Didn't Go Well.,"""Floyd Mayweather remains a garbage fire."""
Trump Again Proves His Claim About Waiting For 'Facts' After Charlottesville Was Garbage,"He's quickly issued strong statements on other violent incidents, but didn't want to make a ""quick statement"" on Charlottesville."
Not All Trump Voters Oppose DACA -- But His Staunchest Fans Mostly Do,"New polling suggests the president's opinion could sway some, but not all, of his base on the issue."
Bernie Moves The Overton Window On Single-Payer,"Senator Bernie Sanders unveiled his single-payer “Medicare For All” plan today, and so far he’s already got 15 Democratic"
"Across The Board, The Trump Administration's Deregulation Is Hitting The Vulnerable Hardest",Trump scrapping key protections suggests those most in need are in the president's blindspot.
Is America Still A Beacon Of Light To Other Nations?,We do not need President Trump to tell us that he can make America great again. America is already great. The problem is
Trump Says China's Corporate Tax Rate Is 15 Percent — It's 25 Percent Or Higher,In an attempt to further justify his economic agenda (one of which is entirely centered around the wildly misguided idea
Medicare For All Can Reshape The ‘Art Of The Possible’,"Bernie Sanders unveiled his Medicare for All bill this week, and 16 Democratic senators signed on as cosponsors. The last"
Uncle Walt And Me,"Cross-posted from TomDispatch.com In 1985, at age 41, I visited Disney World for the first time. I remember the experience"
Will The Courts Save The Dreamers?,The Trump administration's rescission of Deferred Action for Childhood Arrivals (DACA) has been met with widespread resistance
"Thursday's Morning Email: Dems Say They Have Deal On DACA, Trump Tweets Otherwise",Nothing like a Thursday morning tweetstorm.
Resistance Groups Try To Turn Their Numbers Into Fundraising Power,A California progressive group is sending money to grassroots organizations rather than Democratic Party organs.
Bernie Sanders: GOP’s Obamacare Repeal Scheme Made Single Payer A 'Rational Alternative',HuffPost interviewed the Vermont senator about his new single-payer health care legislation.
"I, A Bernie-Bro, Try To Defend 'What Happened'",Let’s talk about all the things that she’s undeniably right about.
Missouri Senate Censures Lawmaker Who Hoped For Donald Trump's Assassination,It's the first time the chamber has censured someone.
Racial Bias Has No Place In The Arkansas Criminal Justice System,"Regardless of how one might feel about the death penalty, no one should be more or less culpable because of the color of their skin."
Republicans Find More Ways To Avoid Criticizing Trump’s Dealmaking With Democrats,"Deal or no deal, many GOP lawmakers say they support the president."
We Choose to Build Medicare For All,"As a physician, I know what Medicare For All would mean for my patients."
Mitch McConnell Hints At Weakening Dems' Ability To Block Trump's Judges,The GOP leader is making it known he doesn't like a Senate rule that lets the minority party stop judicial nominees.
How To Read Donald Trump,On burning books but not ideas.
Senator Franken Will Not Return His 'Blue Slip' On The Nomination Of David Stras,"Franken has taken blistering heat from the right, which is howling that he has “abused” the blue slip tradition."
"Listen: Beyond Clinton, Female Candidates Have Long Faced Sexism",Shannon O'Brien discusses the sexism she faced in her run for governor of Massachusetts
Steve Mnuchin Asked To Use Government Plane For His European Honeymoon,"An Air Force jet could have reportedly cost taxpayers $25,000 per hour to operate."
Motel 6 To Ban All Locations From Voluntarily Giving Guest Lists To ICE,The chain apologizes after Phoenix motel staffers admitted they sent reports to immigration agents.
Trump Marveled At Historic Hurricanes — Until Someone Brought Up Climate Change,"“We’ve had bigger storms than this,” the president told reporters Thursday, walking backing earlier assessments of Harvey and Irma."
Public School Closures Are An Attack On Arkansans Of Color,We cannot continue to allow this to happen.
"Private Equity Firm Acquires Rita’s Italian Ice, Now Eying California Public Library",January. The outskirts of Philadelphia. 23 degrees. It’s hard to imagine anyone buying Rita’s Italian ice. But Argosy did
10 Worst Provisions In The Republican Appropriations Bill,"Last week, Democratic leaders in Congress negotiated with President Trump to ensure that our government stays fully funded"
Trump’s FEC Pick Worries Watchdogs,"by Geoff West President Donald Trump nominated Trey Trainor, an Austin-based attorney with close ties to the Trump administration"
Top Dems Say Trump 'Agrees' To Law Protecting Dreamers; White House Denies,"“We had a very productive meeting at the White House with the president,"" Schumer and Pelosi say."
Stop Saying We Need New Prison Beds In Arkansas,Are we ready to do something different?
Man Accused Of Trying To Mow Down Antifa With Truck Claims It Was A Misunderstanding,Billy Wilson was released without charges. But he says he's taking the Confederate flag off his Chevy.
Ivanka Trump: Critics Have 'Unrealistic Expectations' Of How Much I Can Influence My Father,"""It’s not going to happen. To those critics, shy of turning my father into a liberal, I’d be a failure to them,"" she said."
Jemele Hill’s The Mainstream: Most Americans Think Donald Trump’s A Racist,"Jemele Hill, the ESPN host of SportsCenter’s “The Six,” sparked controversy earlier this week when she called Donald Trump"
"Donald Trump Denies DACA Deal, Says 'We're Doing Nothing' Without Wall Funding","""No deal was made last night,"" he said."
"With Gun Sales Down, The NRA Is Getting Into The Insurance Market","And unsurprisingly, it seems like a scam."
Struggling Gun Industry Looks To Congress To Make Silencers The Next Big Thing,"Amid a ""Trump slump,"" the firearms industry seeks laxer rules on suppressor sales."
Anti-Immigration Conservatives Flip Out Over Trump-Dem Deal Reports,"""Trump just screwed his base."""
Disasters Like Harvey And Irma Show How Lawyers' Stodgy Rules Kick Americans When They're Down,"Aware of the legal crisis Harvey has left in its wake, lawyers in Texas have joined the ranks of first responders."
Wednesday's Morning Email: What You Need To Know About Bernie Sanders' Single-Payer Plan,"Introducing ""Berniecare."""
Why I Decided To Run For Congress As An Air Force Veteran And Public School Teacher,"Arkansas, I am listening."
Have The Walls Already Closed In On Michael Flynn?,Things do not look good for former National Security Advisor Michael Flynn. His once-profitable consulting enterprise has
Republicans Begin To Bet It All On Long-Shot Tax Reform,"“It could be a part of a bigger picture. It could be meaningless,” one GOP congressman says."
The Time I Went Canoeing With A Republican Congressman,Priceless lessons learned while floating Little Rock's Fourche Creek.
Breaking The Cycle Of Incarceration By Keeping Mothers And Children Together,"Hoping to combat the high cost of incarceration and break the cycle of children following their parents to prison, some cities"
Trump Voter Fraud Commissioner Was Alarmed Democrats Would Have A Say On Panel,"He was also concerned the White House would pick ""mainstream Republicans."""
"FEMA’s Hurricane Response Is Making Trump Look Good. Thanks, Obama.","Trump can thank his predecessor, his predecessor’s pick to run the disaster agency, and the ""deep state."""
Where The Trump/Russia Investigations Stand,We break down the major headlines on the multiple probes into whether President Donald Trump’s campaign colluded with Russia.
House Republicans Are Trying To Tell The Senate What To Do With Its Filibuster,Like the Senate even cares.
Nancy Pelosi: Republican Leaders Got Rolled On The Spending Deal,"Mitch McConnell ""unwittingly"" helped Democrats gain leverage and win over Trump, says the House minority leader."
Bernie Sanders' Health Care Bill Is A Huge Win For The Abortion Rights Movement,"""It’s politics finally catching up to where culture has been,” says NARAL's Ilyse Hogue."
A Key Southern Democrat Says Let's Stick With Obamacare,"Former Gov. Steve Beshear made it work, spectacularly, in Kentucky."
Supreme Court Puts Redrawing Of Texas Electoral Maps On Hold,"In August, a federal court struck down two GOP-drawn congressional districts saying they were discriminatory."
Loved Ones Are The 'Silver Bullet' To Prisoners' Success During And After Incarceration,But we're often seen as inconsequential.
JPMorgan Chief Admits CEOs Quitting Trump’s Business Councils Was A Sideshow,Jamie Dimon says the resignations after Charlottesville shouldn't alter the business community's core relationship with Trump.
Senate Rejects Attempt To Repeal 16-Year-Old War Authorization,This was the chamber's first vote in 15 years on the executive branch's war-making powers.
Ongoing NYC Marijuana Arrests Are Not A Joke,"During the recent Democratic mayoral primary debate, Mayor de Blasio made light of questions around his personal marijuana"
Will The Trump Administration Ever Acknowledge Climate Change?,Demand that your government faces the facts.
Dreamer Says Coming Out Of The Shadows Has Been Worth It,“The difference is that now I’ve already felt what contributing to America feels like.”
Citizens Ask: How Many Guns Do We Need?,"""Preventing gun violence is an overwhelming, but attainable goal."""
"Anthony Scaramucci Teases His Own News Website, Sparking Twitter Meltdown","""Was 'The Scaramucci Picayune' already taken?"""
Hillary Clinton Torches The 'Lip Service' Of Ivanka Trump,"The former secretary of state says the president's daughter ""should be judged and held accountable."""
Donald Trump's Travel Ban Gets A Temporary Win From The Supreme Court,"The ruling affects as many as 24,000 refugees seeking to enter the U.S."
ESPN Host Committed 'Fireable Offense' With Trump 'White Supremacist' Tweet: White House Aide,"″I think that’s one of the more outrageous comments that anyone could make,"" press secretary Sarah Huckabee Sanders said."
Democrats Flip State House Seats In 2 Districts That Trump Won By Double Digits,New signs a wave may be building.
Anthony Weiner And Huma Abedin Appear In Divorce Court,A judge turned down a motion to bar photographers from the proceedings.
We'll Never Forget. But Have We Learned?,"Have we learned that force must only be a last resort? That without wise leadership and planning, we cause more destruction"
Here's How You Can Protect Those Affected By DACA's Elimination,1. Call your representatives. You can find who you’re representatives are at https://whoismyrepresentative.com/ If you want
Single-Payer Sea Change,"The debate will move from abstract to concrete, if Bernie’s bill provides the proper level of detail."
"Honor The Past, Focus On The Future: 9/11 And Climate Change","Sept. 11, 2001 will always stand out as a tremendously somber day to those who lived through it. I was in New York City that"
On Arming The Enemy,Cross-posted from TomDispatch.com After 19 al-Qaeda militants armed only with box-cutters and knives hijacked four American
Brauchler Wants Undocumented Immigrants Out Of Here... Or Does He?,One response to a civil war is to try to be on both sides of it.
McConnell Says Republicans Got More Out Of Trump's Fiscal Deal Than People Think,"But despite the Senate majority leader's spin, the GOP hand appears weak."
The White House Really Doesn't Want To Talk About Climate Change And Hurricanes,"“Causality is something outside of my ability to analyze right now,” Homeland Security advisor Tom Bossert said."
Donald Trump And The Art Of Foreign-Policy Bluffing,Trump firmly believes (it is difficult to complete a sentence that starts with these words) in the value of bluffing. He
Hillary's Book Deepens Democrats' Divisions,So much for party unity in a time of peril.
Seattle Mayor To Resign After Sexual Abuse Allegations,"Ed Murray maintained that the reports of abuse ""are not true"" after the latest allegation from his cousin."
Most Republicans Don't Care That Trump Snubbed Ryan And McConnell,And more of the latest polling news.
Hillary Clinton Is Going To Continue Speaking Out. Deal With It.,Those wishing she'd disappear post-election are ignoring her popularity.
Justice Department Will Not Charge Police Officers Involved In Freddie Gray’s Death,"“It’s not surprising. Police officers still continue to get a free pass to killing black people,” said one activist."
What’s The True Price Of Trump’s Wall? And What Exactly Are Taxpayers Buying? A Cost-Benefit Analysis,By Suzannah Scanlon and Donald S. Shepard President Trump has threatened that if he doesn’t receive funding for the “big
Trump's Misconceived Iran Policy,"Donald Trump’s Iranian policy is geopolitically illiterate. Though he decries Iranian aggression, he has no strategy to counteract"
The New Face Of War: Security In The Age Of Cyberwarfare,National security is a bipartisan issue of the utmost importance.
"Ready Or Not, Here Comes Bernie Sanders And His Single-Payer Plan",Pay attention to the proposal. Pay more attention to what he says about it.
Chris Christie Trashes Steve Bannon For Questioning His Loyalty To Trump,"""Now that he's been fired, no one is really going to care about anything else Steve Bannon has to say."""
Hope Hicks Named White House Communications Director,She's been serving as interim director since Anthony Scaramucci was fired from the job in July.
Missouri Activists Gather Outside Civil Rights Exhibit To Denounce Trump Voter Fraud Panel,"“Just as a lynching would rob you of your life, taking away your right to vote robs you of your citizenship slowly and methodically."""
Former CDC Director's New Initiative Aims To Save 100 Million Lives,Tom Frieden also hopes to increase global epidemic preparedness.
Hillary Clinton Sends Pizza To Fans Camping Out Overnight For Her Book Signing,🍕🍕🍕
Trump Is Changing The Immigration Debate — And The Press Isn't Keeping Up,"Reporters think most Americans believe in the ""nation of immigrants"" ideal. But that's exactly what Trump & Co. want to change."
Remembering Our KKK Past,A dark moment in American history offers lessons for the present.
"Asian-American Caucus, Nancy Pelosi, Others Pressure Congress On Dream Act",A Senator also pointed out Asians may not apply for DACA due to Japanese-American prison camp history.
Donald Trump: North Korea Sanctions 'Nothing Compared To What Will Have To Happen',"“We think it’s just another very small step, not a big deal."""
The American Military Uncontained,Out everywhere and winning nowhere.
Federal Requests For Patient Info Raise Red Flags In States That Allow Medical Pot Use,"""With the anti-marijuana rhetoric coming from the Trump administration’s Department of Justice, you do have to wonder what the true motivation is here.”"
Donations Pour In For Hot Dog Vendor After Viral Video Shows Cop Taking His Cash,"U.C. Berkeley is investigating the incident, in which an officer tickets the man for operating without a license."
House Conservatives Were Plotting Against Paul Ryan. Then Came Trump's Surprise.,The biggest winner in the Democrats' debt-ceiling deal could end up being the GOP speaker.
Tuesday's Morning Email: Trump Weighs Tougher Strategy on Iran,"One that could ""allow more aggressive U.S. responses."""
Western States Try To Tame Homegrown Marijuana,"As the Trump administration signals closer scrutiny of marijuana in states that have legalized it, three Western states are"
It's Unclear What Trump’s Tax Plan Would Do – Other Than Put Hundreds Of Millions In His Pocket,The White House legislative director said Trump will reveal his tax returns after an IRS audit is finished.
Labor Unions Are Stepping Up To Fight Deportations,Organized labor is finding creative ways to protect immigrant members and families vulnerable in the Trump era.
Monday's Morning Email: What's Next For Hurricane Irma,Which has weakened to a Category 1 storm.
"Addicted To Adulation, Trump Finds A New Supplier",Did the president finally pivot last week?
"While Obama Humanizes Undocumented Immigrants And Calls Them Americans, Trump Calls Them 'Vomit'","When it comes to talking about undocumented immigrants, our two most recent presidents could not be more different."
Could Trump Be Holding Dreamers Hostage To Make Mexico Pay For His Border Wall?,There’s been some speculation that the U.S. president is using DACA as a bargaining chip.
The Story Of Dreamers Is The Story Of My Family,My Abuelito’s citizenship papers document the extraordinary way he became an American.
Hurricane Donald: Changing Course And Highly Dangerous,"If the president was ever serious about big infrastructure spending, now's the time."
Holy Hurricane,"Hurricanes have been dominating the news lately, and few events test the strength of denial as frontally as disasters."
The Equifax Scandal Could Complicate GOP Efforts To Gut A New Consumer Protection,And some conservatives are telling Republicans to back off.
Houston’s Post-Harvey Toxic Mess,"If we are to maintain the way of life we enjoy while maintaining a safe and healthy environment, we need to require more careful management of toxic substances."
Supreme Court Grants Trump Administration Temporary Legal Victory On Refugee Ban,"The Department of Justice appealed part of a federal court decision ruling against the ban, ahead of the Supreme Court taking up the broader issue next month."
Pope Francis Says Threatening DACA Isn't Pro-Life,"“A good pro-lifer understands that family is the cradle of life,"" the pope said when asked about Trump's DACA decision."
Did Bernie Sink Hillary’s Chances At Winning The Presidency?,Hillary was seen as a tribune of the establishment and could not convince voters she would be a change agent.
"Sputnik, The Russian News Agency, Is Under Investigation By The FBI","Fionda said his last straw with Sputnik came on Oct. 19, 2015, after excerpts of private emails from then-CIA Director John"
